observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3
70,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
70,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
19,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
19,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
233,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
233,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
65,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
65,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
85,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
85,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
66,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
66,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
17,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
17,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
24,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
24,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
12,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
12,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
6,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
6,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
4,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
4,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
2,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
2,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000045,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
212,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
212,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
31,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
31,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
53,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
53,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
101,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
101,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
27,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
27,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
192,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
192,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
28,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
28,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
42,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
42,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
95,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
95,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
27,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
27,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Males,Males,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
20,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
20,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
3,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
3,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
11,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
11,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
6,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
6,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
0,,Person,,Count,,,,,,,,,,E07000047,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,Females,Females,,,,Age,Age,,Age 50 and over,Age 50 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
225,,Person,,Count,,,,,,,,,,E07000049,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
216,,Person,,Count,,,,,,,,,,E07000049,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
9,,Person,,Count,,,,,,,,,,E07000049,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,All categories: Age 16 and over,All categories: Age 16 and over,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
38,,Person,,Count,,,,,,,,,,E07000049,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
32,,Person,,Count,,,,,,,,,,E07000049,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
6,,Person,,Count,,,,,,,,,,E07000049,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 16 to 24,Age 16 to 24,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
70,,Person,,Count,,,,,,,,,,E07000049,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
67,,Person,,Count,,,,,,,,,,E07000049,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
3,,Person,,Count,,,,,,,,,,E07000049,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 25 to 34,Age 25 to 34,,,,Residence Type,Residence Type,,Lives in a communal establishment,Lives in a communal establishment,,,
92,,Person,,Count,,,,,,,,,,E07000049,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,All categories: Residence Type,All categories: Residence Type,,,
92,,Person,,Count,,,,,,,,,,E07000049,,,,,,,,,,,,,,,,,,,,,Sex,Sex,,All categories: Sex,All categories: Sex,,,,Age,Age,,Age 35 to 49,Age 35 to 49,,,,Residence Type,Residence Type,,Lives in a household,Lives in a household,,,
